-166.800000,51.950000,10.626751
-166.750000,51.950000,10.246804
-166.700000,51.950000,9.789177
-166.650000,51.950000,9.336640
-166.800000,52.000000,11.102888
-166.750000,52.000000,10.703888
-166.700000,52.000000,10.230066
-166.650000,52.000000,9.762943
-166.600000,52.000000,9.341207
-166.550000,52.000000,8.977426
-166.500000,52.000000,8.668831
-166.800000,52.050000,11.632199
-166.750000,52.050000,11.213083
-166.700000,52.050000,10.722360
-166.650000,52.050000,10.240081
-166.600000,52.050000,9.804144
-166.550000,52.050000,9.426744
-166.500000,52.050000,9.104986
-166.450000,52.050000,8.830698
-166.400000,52.050000,8.596200
-166.350000,52.050000,8.394631
-166.800000,52.100000,12.216499
-166.750000,52.100000,11.776373
-166.700000,52.100000,11.268193
-166.650000,52.100000,10.770337
-166.600000,52.100000,10.319800
-166.550000,52.100000,9.928353
-166.500000,52.100000,9.592964
-166.450000,52.100000,9.305428
-166.400000,52.100000,9.058040
-166.350000,52.100000,8.843916
-166.300000,52.100000,8.657046
-166.250000,52.100000,8.492301
-166.200000,52.100000,8.345386
-166.150000,52.100000,8.212786
-166.800000,52.150000,12.857119
-166.750000,52.150000,12.395272
-166.700000,52.150000,11.869242
-166.650000,52.150000,11.355533
-166.600000,52.150000,10.890137
-166.550000,52.150000,10.484353
-166.500000,52.150000,10.134996
-166.450000,52.150000,9.833831
-166.400000,52.150000,9.573130
-166.350000,52.150000,9.345985
-166.300000,52.150000,9.146370
-166.250000,52.150000,8.969135
-166.200000,52.150000,8.809976
-166.150000,52.150000,8.665368
-166.100000,52.150000,8.532483
-166.050000,52.150000,8.409098
-166.000000,52.150000,8.293495
-166.800000,52.200000,13.554838
-166.750000,52.200000,13.070754
-166.700000,52.200000,12.526629
-166.650000,52.200000,11.996930
-166.600000,52.200000,11.516548
-166.550000,52.200000,11.096268
-166.500000,52.200000,10.732738
-166.450000,52.200000,10.417692
-166.400000,52.200000,10.143378
-166.350000,52.200000,9.902873
-166.300000,52.200000,9.690131
-166.250000,52.200000,9.499992
-166.200000,52.200000,9.328146
-166.150000,52.200000,9.171065
-166.100000,52.200000,9.025923
-166.050000,52.200000,8.890500
-166.000000,52.200000,8.763089
-165.950000,52.200000,8.642400
-165.900000,52.200000,8.527473
-165.850000,52.200000,8.417608
-166.800000,52.250000,14.309853
-166.750000,52.250000,13.803201
-166.700000,52.250000,13.240877
-166.650000,52.250000,12.695165
-166.600000,52.250000,12.199782
-166.550000,52.250000,11.764960
-166.500000,52.250000,11.387168
-166.450000,52.250000,11.058107
-166.400000,52.250000,10.770004
-166.350000,52.250000,10.515917
-166.300000,52.250000,10.289791
-166.250000,52.250000,10.086460
-166.200000,52.250000,9.901614
-166.150000,52.250000,9.731728
-166.100000,52.250000,9.573983
-166.050000,52.250000,9.426171
-166.000000,52.250000,9.286597
-165.950000,52.250000,9.153981
-165.900000,52.250000,9.027377
-165.850000,52.250000,8.906091
-165.800000,52.250000,8.789612
-165.750000,52.250000,8.677563
-165.700000,52.250000,8.569652
-166.800000,52.300000,15.121781
-166.750000,52.300000,14.592401
-166.700000,52.300000,14.011881
-166.650000,52.300000,13.450221
-166.600000,52.300000,12.939906
-166.550000,52.300000,12.490584
-166.500000,52.300000,12.098535
-166.450000,52.300000,11.755423
-166.400000,52.300000,11.453455
-166.350000,52.300000,11.185675
-166.300000,52.300000,10.946023
-166.250000,52.300000,10.729335
-166.200000,52.300000,10.531304
-166.150000,52.300000,10.348419
-166.100000,52.300000,10.177876
-166.050000,52.300000,10.017479
-166.000000,52.300000,9.865549
-165.950000,52.300000,9.720821
-165.900000,52.300000,9.582357
-165.850000,52.300000,9.449469
-165.800000,52.300000,9.321645
-165.750000,52.300000,9.198502
-165.700000,52.300000,9.079734
-165.650000,52.300000,8.965081
-165.600000,52.300000,8.854310
-165.550000,52.300000,8.747190
-166.800000,52.350000,15.989725
-166.750000,52.350000,15.437590
-166.700000,52.350000,14.838945
-166.650000,52.350000,14.261447
-166.600000,52.350000,13.736310
-166.550000,52.350000,13.272578
-166.500000,52.350000,12.866333
-166.450000,52.350000,12.509203
-166.400000,52.350000,12.193372
-166.350000,52.350000,11.911876
-166.300000,52.350000,11.658654
-166.250000,52.350000,11.428552
-166.200000,52.350000,11.217276
-166.150000,52.350000,11.021334
-166.100000,52.350000,10.837940
-166.050000,52.350000,10.664923
-166.000000,52.350000,10.500617
-165.950000,52.350000,10.343771
-165.900000,52.350000,10.193454
-165.850000,52.350000,10.048977
-165.800000,52.350000,9.909822
-165.750000,52.350000,9.775589
-165.700000,52.350000,9.645950
-165.650000,52.350000,9.520618
-165.600000,52.350000,9.399325
-165.550000,52.350000,9.281806
-165.500000,52.350000,9.167793
-165.450000,52.350000,9.057017
-165.400000,52.350000,8.949202
-165.350000,52.350000,8.844072
-166.800000,52.400000,16.912380
-166.750000,52.400000,16.337551
-166.700000,52.400000,15.720868
-166.650000,52.400000,15.127628
-166.600000,52.400000,14.587769
-166.550000,52.400000,14.109718
-166.500000,52.400000,13.689354
-166.450000,52.400000,13.318262
-166.400000,52.400000,12.988609
-166.350000,52.400000,12.693426
-166.300000,52.400000,12.426660
-166.250000,52.400000,12.183170
-166.200000,52.400000,11.958691
-166.150000,52.400000,11.749751
-166.100000,52.400000,11.553595
-166.050000,52.400000,11.368071
-166.000000,52.400000,11.191535
-165.950000,52.400000,11.022745
-165.900000,52.400000,10.860773
-165.850000,52.400000,10.704922
-165.800000,52.400000,10.554654
-165.750000,52.400000,10.409544
-165.700000,52.400000,10.269229
-165.650000,52.400000,10.133382
-165.600000,52.400000,10.001688
-165.550000,52.400000,9.873839
-165.500000,52.400000,9.749524
-165.450000,52.400000,9.628429
-165.400000,52.400000,9.510244
-165.350000,52.400000,9.394667
-165.300000,52.400000,9.281401
-165.250000,52.400000,9.170172
-165.200000,52.400000,9.060728
-166.850000,52.450000,18.330809
-166.800000,52.450000,17.888203
-166.750000,52.450000,17.290760
-166.700000,52.450000,16.656078
-166.650000,52.450000,16.047127
-166.600000,52.450000,15.492572
-166.550000,52.450000,15.000234
-166.500000,52.450000,14.565780
-166.450000,52.450000,14.180756
-166.400000,52.450000,13.837311
-166.350000,52.450000,13.528478
-166.300000,52.450000,13.248219
-166.250000,52.450000,12.991419
-166.200000,52.450000,12.753842
-166.150000,52.450000,12.532055
-166.100000,52.450000,12.323332
-166.050000,52.450000,12.125548
-166.000000,52.450000,11.937078
-165.950000,52.450000,11.756684
-165.900000,52.450000,11.583434
-165.850000,52.450000,11.416611
-165.800000,52.450000,11.255650
-165.750000,52.450000,11.100080
-165.700000,52.450000,10.949492
-165.650000,52.450000,10.803503
-165.600000,52.450000,10.661741
-165.550000,52.450000,10.523839
-165.500000,52.450000,10.389433
-165.450000,52.450000,10.258161
-165.400000,52.450000,10.129672
-165.350000,52.450000,10.003633
-165.300000,52.450000,9.879730
-165.250000,52.450000,9.757676
-165.200000,52.450000,9.637218
-165.150000,52.450000,9.518145
-165.100000,52.450000,9.400284
-165.050000,52.450000,9.283509
-166.850000,52.500000,19.389151
-166.800000,52.500000,18.915625
-166.750000,52.500000,18.295603
-166.700000,52.500000,17.642843
-166.650000,52.500000,17.018066
-166.600000,52.500000,16.448704
-166.550000,52.500000,15.941981
-166.500000,52.500000,15.493359
-166.450000,52.500000,15.094341
-166.400000,52.500000,14.737063
-166.350000,52.500000,14.414567
-166.300000,52.500000,14.120839
-166.250000,52.500000,13.850800
-166.200000,52.500000,13.600257
-166.150000,52.500000,13.365817
-166.100000,52.500000,13.144793
-166.050000,52.500000,12.935088
-166.000000,52.500000,12.735091
-165.950000,52.500000,12.543568
-165.900000,52.500000,12.359568
-165.850000,52.500000,12.182343
-165.800000,52.500000,12.011283
-165.750000,52.500000,11.845860
-165.700000,52.500000,11.685597
-165.650000,52.500000,11.530039
-165.600000,52.500000,11.378741
-165.550000,52.500000,11.231267
-165.500000,52.500000,11.087186
-165.450000,52.500000,10.946081
-165.400000,52.500000,10.807557
-165.350000,52.500000,10.671247
-165.300000,52.500000,10.536816
-165.250000,52.500000,10.403969
-165.200000,52.500000,10.272459
-165.150000,52.500000,10.142083
-165.100000,52.500000,10.012691
-165.050000,52.500000,9.884182
-165.000000,52.500000,9.756506
-164.950000,52.500000,9.629654
-164.900000,52.500000,9.503658
-166.850000,52.550000,20.497486
-166.800000,52.550000,19.993322
-166.750000,52.550000,19.350624
-166.700000,52.550000,18.679514
-166.650000,52.550000,18.038586
-166.600000,52.550000,17.454094
-166.550000,52.550000,16.932690
-166.500000,52.550000,16.469639
-166.450000,52.550000,16.056400
-166.400000,52.550000,15.685108
-166.350000,52.550000,15.348818
-166.300000,52.550000,15.041553
-166.250000,52.550000,14.758281
-166.200000,52.550000,14.494860
-166.150000,52.550000,14.247950
-166.100000,52.550000,14.014903
-166.050000,52.550000,13.793654
-166.000000,52.550000,13.582603
-165.950000,52.550000,13.380507
-165.900000,52.550000,13.186389
-165.850000,52.550000,12.999455
-165.800000,52.550000,12.819030
-165.750000,52.550000,12.644509
-165.700000,52.550000,12.475331
-165.650000,52.550000,12.310948
-165.600000,52.550000,12.150828
-165.550000,52.550000,11.994448
-165.500000,52.550000,11.841300
-165.450000,52.550000,11.690905
-165.400000,52.550000,11.542815
-165.350000,52.550000,11.396627
-165.300000,52.550000,11.251985
-165.250000,52.550000,11.108589
-165.200000,52.550000,10.966195
-165.150000,52.550000,10.824617
-165.100000,52.550000,10.683731
-165.050000,52.550000,10.543464
-165.000000,52.550000,10.403795
-164.950000,52.550000,10.264749
-164.900000,52.550000,10.126386
-164.850000,52.550000,9.988791
-164.800000,52.550000,9.852067
-164.750000,52.550000,9.716327
-166.850000,52.600000,21.655142
-166.800000,52.600000,21.120512
-166.750000,52.600000,20.454817
-166.700000,52.600000,19.764820
-166.650000,52.600000,19.107128
-166.600000,52.600000,18.506901
-166.550000,52.600000,17.970249
-166.500000,52.600000,17.492249
-166.450000,52.600000,17.064331
-166.400000,52.600000,16.678625
-166.350000,52.600000,16.328218
