-158.156667	56.845000	1.680000	0.170000
-158.077000	56.891667	5.700000	-0.090000
-158.018000	56.926333	3.160000	0.010000
-158.025000	56.924000	1.070000	-0.720000
-158.071000	56.838500	4.060000	0.500000
-158.029833	56.899000	3.310000	0.520000
-158.089167	56.917167	3.890000	-0.540000
-158.059000	56.910667	1.870000	-0.670000
-158.001667	56.927500	5.580000	0.070000
-158.073000	56.879167	2.670000	0.020000
-158.095667	56.869167	3.960000	0.360000
-158.152833	56.854167	5.130000	-0.030000
-158.143833	56.862833	2.030000	-0.350000
-158.061833	56.907500	-3.200000	0.240000
-158.048500	56.889667	2.030000	-0.080000
-158.069167	56.871667	3.190000	0.890000
-158.061500	56.863000	4.710000	0.320000
-158.080500	56.865833	5.380000	0.380000
-158.140333	56.886000	7.480000	-0.570000
-158.036333	56.867500	4.850000	0.360000
-158.072833	56.901500	5.000000	0.430000
-158.087167	56.900500	5.050000	0.450000
-158.075333	56.906333	5.570000	-0.030000
-158.072833	56.904167	3.190000	2.830000
-158.082833	56.870167	4.040000	-0.290000
-158.078167	56.910667	4.020000	1.090000
-158.047167	56.875000	4.500000	0.310000
-158.077667	56.877333	4.420000	0.290000
-158.062167	56.856167	4.690000	-0.690000
-157.492000	57.025000	3.840000	1.980000
-158.055167	56.874833	5.150000	-0.500000
-158.066833	56.912667	5.020000	-0.500000
-158.144833	56.854000	3.040000	-0.180000
-158.074167	56.904000	1.390000	-0.250000
-158.007500	56.916333	4.780000	-0.510000
-158.115333	56.848167	5.160000	-0.780000
-158.116667	56.901833	5.620000	-0.250000
-158.143500	56.859667	1.890000	-0.710000
-158.162667	56.850667	17.160000	-0.670000
-158.120000	56.843000	15.940000	-0.300000
-158.171333	56.849500	13.470000	-0.350000
-158.100500	56.955333	6.510000	-0.530000
-158.055500	56.924500	4.830000	-0.840000
-158.049667	56.909167	-3.030000	-0.710000
-158.047167	56.906500	4.480000	-0.570000
-158.120000	56.863833	5.090000	-0.370000
-158.161000	56.863000	4.000000	-1.060000
-158.138167	56.868833	4.160000	-0.700000
-158.084667	56.856667	4.850000	-0.180000
-158.125167	56.850167	2.660000	0.140000
-158.042167	56.888167	0.540000	0.620000
-158.267000	56.836000	8.900000	0.770000
-158.060333	56.898667	3.200000	0.820000
-158.100000	56.918333	4.440000	0.440000
-158.079333	56.858500	2.330000	-0.110000
-158.216667	56.916833	8.050000	-0.130000
-158.096833	56.871167	8.530000	-0.370000
-158.102000	56.856000	4.420000	-0.110000
-158.124833	56.854833	5.070000	-0.010000
-158.075500	56.893667	4.580000	-0.260000
-158.180833	56.862500	4.800000	0.050000
-158.079667	56.866833	5.090000	0.220000
-158.149667	56.860333	2.830000	0.270000
-158.010000	56.917500	-1.490000	0.340000
-158.084000	56.861667	7.380000	2.990000
-158.055333	56.873167	2.610000	0.070000
-158.345833	56.792167	13.190000	1.050000
-158.021833	56.899333	-1.940000	0.360000
-158.110833	56.840000	9.910000	-0.730000
-158.138000	56.867667	7.470000	0.570000
-158.060167	56.812000	7.110000	0.200000
-158.085167	56.869333	5.490000	0.220000
-158.122667	56.868000	4.720000	-0.150000
-158.414333	56.727000	3.640000	0.440000
-158.054667	56.826000	5.610000	-0.260000
-158.099833	56.843667	5.970000	-0.510000
-158.031000	56.941167	3.990000	-0.590000
-158.120833	56.850833	4.500000	0.970000
-158.025167	56.923500	-1.930000	1.380000
-158.016333	56.927167	1.570000	1.120000
-158.305667	56.848000	3.590000	1.110000
-158.060500	56.812833	-3.160000	1.610000
-158.062833	56.924167	-3.200000	1.080000
-158.085667	56.913833	-1.100000	1.490000
-158.113833	56.889000	-3.180000	1.850000
-158.105667	56.912500	-3.200000	1.750000
-158.095167	56.896833	-3.200000	3.110000
-158.021667	56.943000	2.060000	1.950000
-158.201833	56.896500	-1.350000	1.890000
-158.063667	56.902333	-0.300000	2.530000
-158.047833	56.837500	-3.200000	2.330000
-158.017833	56.911500	-3.200000	1.420000
-158.072167	56.905500	-3.200000	1.520000
-158.176833	56.873167	-3.180000	0.900000
-158.058167	56.911333	-2.530000	1.570000
-158.069500	56.902500	-3.200000	2.800000
-158.112333	56.888167	-1.170000	1.570000
-158.089167	56.896167	-3.200000	1.280000
-158.064667	56.860167	-1.320000	1.800000
-158.165167	56.896000	-3.200000	1.700000
-158.032833	56.824667	-2.640000	3.080000
-158.133833	56.850167	-0.800000	2.270000
-158.108500	56.848667	0.070000	1.310000
-158.091833	56.908500	-1.560000	2.790000
-158.176833	56.914000	1.300000	1.240000
-158.318667	57.059833	-3.200000	0.960000
-158.122333	56.875167	-2.410000	1.080000
-158.328833	57.024333	-3.200000	0.820000
-158.008500	56.874167	-3.200000	2.620000
-158.115000	56.872833	-1.710000	1.250000
-158.037833	56.844000	-3.200000	1.580000
-158.044500	56.854000	-3.200000	1.240000
-158.106833	56.917833	-3.200000	1.310000
-158.087333	56.906333	-3.200000	2.340000
-158.077667	56.904833	-1.780000	1.790000
-158.047167	56.874333	-2.190000	1.460000
-158.033833	56.899667	-3.200000	1.750000
-158.187833	56.869667	-3.200000	1.670000
-158.172000	56.876667	3.810000	1.580000
-158.093667	56.906333	-3.200000	2.150000
-158.108000	56.890333	0.050000	0.670000
-158.068667	56.886167	-0.150000	1.020000
-158.009833	56.859667	-3.190000	0.440000
-158.066333	56.866833	-2.400000	1.230000
-158.042333	56.908333	-0.340000	1.280000
-158.089833	56.906333	-3.200000	0.920000
-158.119667	56.887667	-3.200000	0.710000
-158.004500	56.829500	8.010000	2.050000
-158.079000	56.899333	-3.200000	1.160000
-158.044500	56.859667	1.720000	1.720000
-158.033667	56.854667	7.510000	2.550000
-158.110833	56.861833	2.580000	1.270000
-158.095333	56.902667	-3.190000	1.800000
-158.136500	56.862000	-3.170000	0.560000
-158.200667	56.856167	-2.500000	0.830000
-158.067667	56.916000	-3.170000	1.150000
-158.124167	56.873167	1.670000	1.530000
-158.152000	56.905333	-3.200000	3.300000
-158.125167	56.919500	-3.200000	1.730000
-158.102833	56.863000	-3.200000	0.540000
-158.194000	56.873833	-3.200000	0.980000
-158.102167	56.888333	-3.190000	0.630000
-158.071333	56.898167	-3.180000	2.180000
-158.026167	56.847167	-3.200000	1.960000
-158.062000	56.857500	1.940000	1.740000
-158.052333	56.854167	2.290000	1.730000
-158.125333	56.914000	-3.200000	0.900000
-158.123833	56.901500	-3.180000	2.640000
-158.089333	56.908167	-3.200000	1.470000
-158.144667	56.896833	-3.200000	0.630000
-158.194833	56.879167	-3.170000	0.800000
-158.057500	56.850000	8.380000	2.640000
-158.080333	56.911333	-3.200000	1.500000
-158.155000	56.901167	-3.200000	1.740000
-158.097667	56.909000	-3.200000	1.550000
-158.085000	56.907833	-3.200000	0.920000
-158.110333	56.885667	-2.910000	1.660000
-158.023167	56.849833	1.020000	1.560000
-158.148500	56.857833	-3.200000	0.840000
-158.143333	56.874000	-2.450000	0.400000
-158.111667	56.916500	-3.200000	1.050000
-158.096167	56.910667	-3.200000	1.380000
-158.088000	56.907833	-3.200000	1.440000
-158.208667	56.871167	-1.400000	0.800000
-158.104500	56.900167	-3.170000	1.030000
-158.135500	56.854167	4.310000	0.460000
-158.211500	56.874167	-3.200000	1.360000
-158.152000	56.905833	-3.170000	2.020000
-158.074500	56.899833	-3.200000	1.350000
-158.112833	56.899833	-3.200000	0.920000
-158.116000	56.901667	-3.170000	1.380000
-158.051833	56.873667	-3.200000	1.170000
-158.093833	56.906667	-3.200000	1.330000
-158.089500	56.857500	-3.200000	0.920000
-158.074000	56.891833	-3.200000	1.420000
-158.181000	56.881667	5.630000	2.530000
-158.064833	56.857167	1.690000	0.380000
-158.058333	56.854167	1.850000	0.450000
-158.124333	56.870833	-3.160000	1.040000
-158.081667	56.904333	-3.200000	1.360000
-158.175000	56.872000	-1.770000	1.240000
-158.205667	56.875167	-3.020000	2.150000
-158.016667	56.931333	1.470000	1.130000
-158.098333	56.917167	5.170000	0.900000
-158.065667	56.909833	4.340000	0.580000
-158.051333	56.923000	3.130000	1.250000
-158.050000	56.915667	3.320000	1.850000
-158.181167	56.864500	1.550000	2.000000
-158.037667	56.911833	-1.150000	0.980000
-158.010667	56.916000	-0.100000	2.260000
-158.025500	56.912000	-0.140000	2.200000
-158.058667	56.942000	5.040000	0.830000
-158.045667	56.925833	4.040000	1.770000
-158.206000	56.895667	10.130000	0.740000
-158.048167	56.905167	1.770000	1.210000
-158.037000	56.915667	-0.700000	1.140000
-158.008333	56.922333	-0.100000	1.400000
-158.033000	56.924833	1.670000	1.230000
-158.184000	56.902333	6.190000	1.120000
-158.087000	56.914167	6.760000	0.490000
-158.008333	56.905333	-0.910000	2.330000
-158.020167	56.850000	-2.800000	1.910000
-158.021500	56.850167	-3.200000	1.930000
-158.063167	56.905333	2.630000	0.980000
-158.205167	56.875500	1.970000	1.770000
-158.039833	56.920333	3.710000	0.050000
-158.182833	56.876167	1.160000	0.490000
-158.079333	56.909000	3.000000	0.100000
-157.991000	56.870000	-0.780000	1.020000
-158.112333	56.881167	-3.200000	1.210000
-158.058667	56.905500	1.470000	0.460000
-158.192667	56.867667	3.770000	0.120000
-158.056167	56.919333	3.370000	0.590000
-158.182500	56.863667	4.770000	0.400000
-158.154500	56.860500	0.210000	0.940000
-158.040000	56.906500	1.230000	0.210000
-157.992000	56.920833	-0.500000	2.230000
-158.060500	56.912167	-3.190000	2.740000
-158.073333	56.913333	3.450000	0.040000
-158.068167	56.913333	-3.080000	0.270000
-158.030333	56.919833	3.300000	0.370000
-158.190500	56.863000	0.210000	0.910000
-158.039333	56.933500	3.620000	0.140000
-158.174833	56.870167	3.790000	0.150000
-158.066500	56.909333	2.820000	0.230000
-158.051833	56.913167	4.040000	0.490000
-158.046167	56.909500	-2.900000	2.030000
-158.018833	56.907667	-0.790000	2.010000
-158.028833	56.927833	1.720000	0.510000
-158.015333	56.912500	-2.410000	1.170000
-158.182500	56.876333	2.950000	0.340000
-158.063167	56.904833	2.420000	0.770000
-158.069167	56.905167	2.020000	-0.030000
-158.128167	56.911333	4.560000	0.380000
-157.999500	56.919000	-2.960000	0.380000
-158.121167	56.871167	-3.170000	1.420000
-158.057500	56.909167	3.350000	0.910000
-158.017833	56.914000	-2.480000	0.930000
-158.044833	56.843500	-0.400000	0.820000
-158.190333	56.867000	-1.480000	0.160000
-158.053000	56.906000	2.580000	0.610000
-158.197667	56.887500	-3.190000	0.780000
-158.183167	56.869500	2.590000	0.980000
-158.197833	56.873333	3.100000	0.450000
-157.983000	56.882333	3.940000	0.210000
-158.139000	56.879500	2.860000	0.390000
-158.073833	56.919333	5.690000	1.370000
-158.058500	56.901833	1.600000	0.950000
-158.143833	56.904167	-3.200000	1.670000
-158.107000	56.863667	-3.200000	0.540000
-158.210667	56.873500	-3.180000	2.020000
-158.124333	56.901167	-3.200000	1.750000
-158.089000	56.917833	-3.180000	1.610000
-158.116167	56.900333	-3.160000	2.580000
-158.090167	56.906167	-3.200000	1.140000
-158.084000	56.849000	-0.520000	0.370000
-158.093833	56.904333	-3.200000	1.890000
-158.059167	56.857667	-3.200000	0.500000
-158.184833	56.871333	-3.110000	0.750000
-158.091333	56.911833	0.960000	1.960000
-158.114333	56.903667	-3.200000	1.770000
-158.124667	56.905833	-3.200000	1.410000
-158.106500	56.914333	-3.190000	0.720000
-158.082000	56.910667	-3.180000	1.030000
-158.020667	56.843000	-3.180000	0.260000
-158.084667	56.911333	-3.180000	0.990000
-158.083167	56.907333	-3.180000	0.840000
-158.174333	56.889167	-3.160000	0.700000
-158.063000	56.855500	-3.200000	0.770000
-158.036333	56.856333	6.250000	3.050000
-158.129000	56.900333	-3.200000	2.330000
-158.118833	56.910667	-3.150000	1.150000
-158.137667	56.875667	-3.170000	1.170000
-158.159000	56.870000	-3.150000	1.580000
-158.106333	56.868667	-3.180000	1.140000
-158.042833	56.908167	-3.200000	1.160000
-158.083833	56.924500	-1.120000	1.090000
-158.149667	56.869000	-2.530000	1.110000
-157.998667	56.837500	-3.150000	1.350000
-158.070667	56.915500	-3.200000	1.380000
-158.161333	56.898500	-3.170000	1.200000
-158.155833	56.898000	-3.150000	1.720000
-158.184333	56.872667	-2.090000	0.990000
-158.087667	56.909333	-3.170000	1.080000
-158.111000	56.902000	-3.170000	2.610000
-158.105333	56.894000	-3.200000	1.940000
-158.070000	56.912000	2.940000	2.660000
-158.052500	56.878833	1.650000	1.830000
-158.164667	56.852500	10.050000	0.440000
-158.039167	56.923667	4.560000	-0.220000
-158.029167	56.922667	1.680000	0.880000
-158.155833	56.891833	2.980000	-0.500000
-158.209667	56.870167	4.540000	2.160000
-158.053667	56.908000	-2.800000	0.400000
-158.085500	56.909000	-3.180000	1.220000
-158.069000	56.909833	3.410000	0.100000
-158.085833	56.916333	4.930000	0.370000
-158.038333	56.918667	3.170000	-0.230000
-158.188333	56.874167	1.050000	0.150000
-158.053167	56.914333	3.320000	0.600000
-158.200000	56.874333	4.090000	0.190000
-158.238167	56.874333	5.200000	-0.330000
-158.184833	56.865000	2.340000	0.560000
-158.234167	56.873333	3.150000	-0.310000
-158.092167	56.910333	4.080000	-0.660000
-158.067000	56.924667	6.010000	0.180000
-158.041333	56.906167	-1.700000	0.590000
-158.201667	56.868167	-2.730000	0.190000
-158.042500	56.913500	2.930000	0.070000
-158.082167	56.906000	2.760000	1.800000
-158.068000	56.912000	3.840000	0.270000
-158.036833	56.912333	2.630000	0.270000
-158.079667	56.908667	3.100000	-0.090000
-158.071167	56.907000	2.930000	0.440000
-158.188000	56.874500	2.800000	0.500000
-158.042000	56.910833	2.730000	-0.030000
