-158.377833 56.693333 0.3028
-158.224500 56.729500 0.2372
-157.653000 57.109667 0.2908
-158.070167 56.875667 0.2316
-158.019500 56.859000 0.2564
-157.631667 56.938167 0.3772
-157.651167 56.980333 0.214
-158.098500 56.996500 0.314
-158.208833 56.736833 0.3196
-158.155333 56.874167 0.1444
-158.326333 56.481333 0.2324
-158.145167 56.888167 0.1588
-157.742667 57.021500 0.2132
-157.785833 56.922667 0.3028
-158.249167 56.851333 0.1756
-158.308333 56.492167 0.2196
-158.180000 56.917667 0.2476
-158.163500 56.891500 0.2108
-158.524667 56.479500 0.2348
-157.724000 56.931833 0.3172
-158.091667 56.863167 0.246
-158.134667 56.824833 0.1564
-158.189000 56.914500 0.2348
-158.222500 56.918167 0.1484
-158.130833 56.886333 0.1516
-158.012000 56.809833 0.1956
-157.853833 56.833333 0.1788
-158.042831 56.545166 0.322
-157.365830 56.612167 0.4204
-157.707001 56.476833 0.3028
-158.463167 56.506500 0.2692
-158.096000 56.882500 0.166
-158.118167 56.857167 0.1684
-157.957833 56.667667 0.2532
-158.557333 56.853667 0.1684
-158.513167 56.866500 0.2788
-158.520167 56.867333 0.3028
-158.202000 56.909667 0.2324
-158.229500 56.564167 0.322
-158.330167 56.494500 0.2628
-158.441167 56.772833 0.218
-158.113000 56.877167 0.1812
-158.225667 56.916000 0.1644
-158.051500 56.827667 0.2116
-158.174500 56.898667 0.1508
-157.820000 56.983667 0.3724
-158.545500 56.895333 0.2852
-158.296667 56.795167 0.2644
-158.027667 56.827000 0.2164
-157.987333 56.900333 0.1844
-157.775333 56.996000 0.2428
-158.054167 56.901500 0.1604
-158.159167 56.919000 0.1364
-158.101833 56.840500 0.1908
-158.147667 56.871500 0.1564
-158.162500 56.876500 0.1684
-158.149167 56.929500 0.15
-158.105167 56.892500 0.1332
-158.270667 56.907000 0.1396
-158.111833 56.855000 0.1452
-158.128667 56.866333 0.1252
-158.234167 56.879333 0.138
-158.204833 56.955333 0.0932
-158.161833 56.879333 0.082
-158.163167 56.858000 0.1668
-158.222167 56.910333 0.1172
-158.184500 56.901667 0.1252
-158.152333 56.906333 0.0924
-158.089167 56.840500 0.1156
-157.959167 56.875167 0.1884
-158.126167 56.877667 0.074
-157.997167 56.823667 0.1812
-157.869167 56.858167 0.2372
-158.182000 56.906000 0.1388
-158.183333 56.954000 0.1612
-158.072333 56.866833 0.1324
-158.216000 56.882500 0.1556
-158.448500 56.788667 0.1844
-158.028167 56.822333 0.1844
-158.017667 56.804000 0.1548
-158.196333 56.883333 0.1212
-158.094500 56.828333 0.1564
-158.049833 56.824333 0.1788
-158.145167 56.879833 0.1196
-158.098500 56.845833 0.1796
-158.208500 56.864000 0.1532
-158.289333 56.847667 0.1244
-158.109667 56.858167 0.1532
-158.166333 56.882667 0.1228
-158.153333 56.904333 0.154
-158.068333 56.839333 0.1548
-158.175333 56.851500 0.1348
-158.062667 56.821000 0.1532
-157.978167 56.896500 0.1572
-158.258000 56.932333 0.1388
-158.038333 56.802500 0.1644
-158.117167 56.832833 0.358
-157.741833 56.989000 0.2676
-157.782167 56.996000 0.3524
-158.067500 56.811333 0.178
-158.114667 56.886500 0.1828
-158.142833 56.867667 0.1876
-158.060667 56.829000 0.2404
-158.008333 56.811000 0.2196
-158.011167 56.791500 0.2428
-158.031167 56.832833 0.2132
-158.164167 56.851667 0.1844
-158.142000 56.881833 0.1588
-158.150333 56.887833 0.126
-158.085167 56.869500 0.1884
-158.239167 56.929667 0.1756
-157.703833 56.968833 0.2916
-158.183000 56.908833 0.13
-158.123667 56.867500 0.0876
-157.607667 56.934000 0.2652
-157.626667 56.924500 0.2596
-157.658333 57.022333 0.4748
-157.599500 56.951167 0.3492
-158.152333 56.921667 0.1116
-157.708667 56.955667 0.2516
-158.139167 56.897167 0.11
-158.040667 56.835167 0.19
-157.755833 56.966000 0.2332
-157.779500 56.955833 0.3652
-158.144500 56.860333 0.2324
-157.812333 56.970667 0.2948
-158.090833 56.891667 0.1908
-157.910167 56.941167 0.198
-158.188500 56.821000 0.1844
-158.123667 56.853000 0.2324
-158.073333 56.849000 0.2516
-158.155500 56.883833 0.1388
-157.592167 56.954167 0.2836
-158.092833 56.837500 0.1772
-158.165500 56.924167 0.1316
-157.816167 56.935667 0.1964
-158.430833 56.901500 0.1484
-158.149000 56.866667 0.2236
-158.167333 56.893833 0.15
-158.128000 56.926833 0.1604
-158.127000 56.927000 0.1532
-158.284500 56.902667 0.1796
-158.149500 56.868500 0.1836
-158.093000 56.873667 0.1092
-158.131000 56.894000 0.082
-158.222000 56.926000 0.1284
-158.167167 56.921000 0.1428
-157.750333 57.029667 0.3676
-158.442000 56.420000 0.258
-158.555833 56.907667 0.3236
-158.506500 56.872500 0.3436
-158.446667 56.899167 0.2892
-158.341000 56.890167 0.3852
-158.602167 56.918000 0.3196
-158.488333 56.902667 0.2548
-158.633000 56.902167 0.2924
-160.881165 54.562832 0.374
-161.434494 54.905335 0.6108
-161.166000 54.830334 0.4292
-155.429000 57.815667 0.1692
-155.419833 57.794833 0.1644
-160.282837 54.786835 0.394
-160.013504 54.785999 0.358
-160.927673 54.995834 0.37
-160.606674 54.831001 0.4036
-161.594333 55.331500 0.1996
-161.588667 55.470833 0.1916
-161.497000 55.489167 0.2116
-161.023331 55.192501 0.3932
-160.668839 55.414333 0.4172
-161.582667 55.697667 0.2068
-161.540500 55.611667 0.2228
-161.599667 55.613833 0.1844
-161.604167 55.485500 0.2348
-161.386667 55.582667 0.27
-161.583000 55.358667 0.2188
-155.635167 57.788167 0.2164
-155.951167 57.726833 0.2164
-156.464833 57.647833 0.2108
-156.458500 57.661500 0.2292
-156.427500 57.656667 0.2084
-155.720333 57.738833 0.262
-156.042500 57.724833 0.2004
-156.529333 57.646000 0.1628
-156.118833 57.608000 0.2436
-155.725662 57.315666 0.41
-155.925833 57.660333 0.2916
-156.579500 57.509167 0.2804
-155.873167 57.828167 0.1908
-156.537833 57.634667 0.162
-156.151667 57.600500 0.1988
-155.948000 57.713667 0.1812
-156.444500 57.531833 0.1924
-156.121500 57.630833 0.2372
-155.966167 57.689833 0.2284
-156.159167 57.686500 0.1764
-156.173000 57.685167 0.2292
-156.006500 57.652667 0.19
-156.484333 57.529333 0.3644
-156.138333 57.761333 0.3116
-155.987000 57.826833 0.2828
-156.682500 57.613500 0.2868
-156.222333 57.694167 0.3772
-156.215833 57.638500 0.3212
-155.883667 57.807500 0.2596
-155.847167 57.780500 0.4012
-155.901833 57.766000 0.246
-156.470333 57.830000 0.3452
-156.470667 57.814333 0.3324
-156.894333 57.631333 0.242
-159.040333 56.299833 0.2276
-159.279000 56.275667 0.1508
-159.430333 56.104500 0.1828
-159.047667 56.239833 0.206
-159.449167 56.172667 0.3052
-159.526667 56.079500 0.2812
-158.983333 56.308333 0.2284
-158.684500 56.315667 0.282
-159.595000 56.066667 0.2404
-159.750833 55.866500 0.2764
-159.473500 56.318500 0.2252
-159.206000 56.220667 0.1916
-159.198000 56.227500 0.1836
-159.576500 56.094000 0.1692
-158.645167 56.077500 0.2652
-158.989667 56.256000 0.206
-158.686333 56.356000 0.2204
-159.520667 56.063333 0.1716
-159.488500 56.146333 0.182
-158.858000 56.342667 0.2428
-159.457667 56.107333 0.2364
-159.473667 56.110000 0.138
-159.523333 56.122167 0.1428
-159.346500 56.112167 0.162
-159.347333 56.114333 0.1764
-159.864000 55.886000 0.262
-159.257500 56.235833 0.2044
-160.030833 56.045000 0.2556
-158.965167 56.275167 0.2348
-159.004333 56.297667 0.3244
-159.470667 56.051500 0.182
-159.471667 56.045333 0.1676
-160.010167 56.047333 0.246
-159.333328 56.281834 0.3692
-158.609333 56.009333 0.4428
-159.303667 56.289500 0.1884
-159.133667 56.174667 0.1892
-159.455667 56.090000 0.206
-159.285000 56.291333 0.238
-159.767500 56.097000 0.2012
-159.055833 56.251667 0.3268
-158.994000 56.291667 0.4092
-159.091833 56.333833 0.2092
-159.299333 56.259333 0.1588
-159.057000 56.234000 0.2028
-159.068000 56.284000 0.2108
-159.733167 56.098500 0.1852
-158.963333 56.291000 0.2748
-159.078000 56.234833 0.2108
-159.021833 56.250000 0.2724
-158.989333 56.295667 0.4652
-159.027167 56.229833 0.298
-159.568665 55.744167 0.3316
-159.452167 56.176500 0.1956
-159.368667 56.254500 0.1836
-159.544167 56.167000 0.2212
-159.425500 56.147000 0.2388
-159.114500 56.289167 0.2372
-159.444667 56.197833 0.1772
-159.424500 56.195000 0.2172
-158.897333 56.295167 0.2476
-158.870000 56.303000 0.3076
-159.241167 56.198000 0.2044
-159.516000 56.026333 0.1524
-159.747167 55.926500 0.3132
-159.188500 56.251167 0.186
-159.477333 56.202667 0.2668
-159.131833 56.234833 0.2516
-159.458667 56.104333 0.2452
-159.528500 56.087000 0.1916
-159.409333 56.155167 0.21
-159.553833 56.185833 0.1956
-159.362833 56.173333 0.2244
-159.286500 56.054000 0.2116
-158.866167 56.196500 0.2484
-159.461833 56.110667 0.2292
-159.664833 55.976000 0.2668
-159.449000 56.202000 0.294
-159.466000 56.210333 0.2404
-159.422833 56.219167 0.2524
-158.971833 56.319167 0.2228
-159.104000 56.230500 0.2692
-159.278833 56.224333 0.2684
-159.123167 56.293167 0.2236
-159.073500 56.286167 0.1916
-159.279000 56.209667 0.1604
-159.119333 56.296167 0.286
-159.252667 56.264500 0.2188
-159.086833 56.262667 0.2036
-159.059000 56.243333 0.2716
-159.000000 54.880333 0.426
-159.156167 56.225333 0.174
-159.008167 56.307167 0.2324
-159.164000 56.263000 0.2036
-159.315167 56.260167 0.1732
-159.314833 56.276667 0.2164
-159.572000 56.340333 0.2524
-159.081000 56.277000 0.1932
-159.503500 56.091167 0.2524
-159.311500 56.209667 0.2268
-159.482333 56.111167 0.1812
-158.936000 56.349500 0.3076
-159.445333 56.137500 0.2676
-159.067167 56.138500 0.2828
-159.094167 56.225667 0.2548
-159.244500 56.282667 0.2476
-159.754167 56.063667 0.2812
-159.444000 56.261333 0.2036
-158.939333 56.290167 0.2204
-159.247333 56.244500 0.3036
-158.988667 56.334833 0.326
-159.081833 56.142167 0.2644
-159.075167 56.306833 0.2492
-159.228667 56.205167 0.2012
-159.607333 56.382167 0.2524
-159.595667 56.369167 0.2364
-159.346500 56.203167 0.2532
-159.463333 56.036667 0.2604
-159.434167 56.053333 0.2532
-159.466500 56.069167 0.2348
-159.411833 56.236000 0.1892
-159.468000 56.043000 0.226
-159.379333 55.694833 0.2284
-159.109333 56.183167 0.2428
-159.194500 56.170333 0.2508
-159.153167 56.196000 0.2212
-159.484667 56.312833 0.2028
-159.236667 56.234833 0.2148
-158.957833 56.366333 0.246
-159.258000 56.296667 0.2596
-159.237167 56.276167 0.2892
-159.259167 56.272500 0.2828
-159.464833 56.306000 0.2188
-159.252833 56.279833 0.3244
-159.456167 56.323667 0.1676
-159.439667 56.319000 0.1764
-159.547167 56.343500 0.3476
-158.805833 56.285500 0.2356
-159.095500 56.293833 0.218
-159.448167 56.085167 0.2268
-159.691333 56.039000 0.2452
-159.515333 56.056167 0.23
-159.555167 56.064000 0.218
-159.292167 56.011167 0.2388
-159.445833 56.072333 0.2292
-159.478167 56.058500 0.234
-159.475167 56.062000 0.2428
-159.373833 56.024833 0.2044
-159.603000 56.123833 0.182
-159.412167 56.220333 0.1636
-159.510333 56.213333 0.2148
-159.407667 56.204000 0.25
-159.467500 56.310667 0.214
-159.146833 56.291333 0.2788
-159.183333 56.274000 0.206
-159.168167 56.252167 0.2396
-159.481333 56.313000 0.2372
-159.371833 56.097833 0.198
-159.463833 56.324833 0.2132
-159.480167 56.314833 0.2564
-159.356833 56.206000 0.1964
-159.182167 56.248167 0.2228
-159.096333 56.316167 0.282
-159.172333 56.270000 0.1796
-158.648167 56.229833 0.2708
-159.183333 56.299000 0.2188
-159.104500 56.334167 0.3044
-159.129167 56.302333 0.3964
-159.169000 56.293500 0.2516
-159.130833 56.310167 0.3508
