-158.199000	56.908667	6.500000	-0.460000
-157.726667	56.786000	-2.460000	1.570000
-158.053167	56.897000	6.450000	-0.330000
-158.070500	56.759000	4.030000	-0.510000
-158.070333	56.807667	12.000000	0.660000
-158.171167	56.857500	1.410000	-0.840000
-158.297500	56.931667	8.850000	0.900000
-157.763336	56.438000	8.500000	2.770000
-158.083500	56.850500	28.290000	1.680000
-157.977833	56.870000	7.950000	1.490000
-158.197833	56.910000	14.300000	0.230000
-158.163333	56.897333	13.880000	-0.210000
-158.174833	56.896500	13.320000	-0.310000
-158.181833	56.894167	14.370000	-0.050000
-158.152333	56.888167	13.200000	-0.070000
-157.906833	56.886333	0.000000	0.850000
-158.140500	56.895500	16.570000	-0.450000
-158.027000	56.816500	19.780000	0.590000
-158.080333	56.828500	17.440000	-0.220000
-158.156000	56.874167	15.310000	-0.540000
-158.141000	56.863000	17.360000	-0.210000
-158.119000	56.898333	21.490000	-0.270000
-158.075000	56.834833	19.370000	0.710000
-158.053833	56.814667	18.470000	0.270000
-158.128667	56.853500	13.030000	0.530000
-158.123167	56.890333	14.510000	-0.360000
-158.143833	56.875333	17.420000	-0.550000
-158.157667	56.877167	15.850000	0.510000
-158.031833	56.803667	14.100000	1.190000
-158.066667	56.815667	19.950000	1.360000
-158.050333	56.804667	16.440000	0.150000
-158.122333	56.861833	19.380000	-0.020000
-158.062833	56.832667	12.230000	0.000000
-158.179000	56.905500	13.670000	0.400000
-157.994167	56.791000	15.970000	0.860000
-158.513000	56.940167	25.160000	0.740000
-158.095833	56.868667	14.970000	0.300000
-158.038833	56.788500	14.260000	0.170000
-158.117167	56.871667	16.990000	-0.190000
-158.083500	56.876500	18.080000	0.340000
-158.073500	56.786667	19.560000	0.540000
-158.250667	56.833167	-3.190000	0.040000
-158.118667	56.855833	16.900000	0.150000
-158.104500	56.881667	21.390000	0.700000
-158.156833	56.885333	22.380000	0.220000
-158.066833	56.842667	19.070000	0.290000
-158.098667	56.840667	17.650000	0.050000
-158.182333	56.893167	11.070000	-0.140000
-158.074667	56.883000	25.110000	-0.380000
-157.970667	56.763667	11.200000	0.100000
-158.083333	56.864667	19.370000	-0.400000
-158.148333	56.876500	16.760000	-0.720000
-158.202667	56.903333	10.370000	-0.320000
-158.108000	56.857667	19.560000	0.780000
-158.001167	56.847333	6.550000	1.160000
-158.203000	56.927500	13.970000	0.200000
-157.010834	56.402832	47.490000	3.620000
-158.008167	56.807333	17.340000	0.450000
-158.114167	56.839667	14.850000	-0.150000
-158.133833	56.887833	1.670000	0.250000
-155.251167	57.815167	12.900000	1.440000
-155.278167	57.814167	10.950000	3.770000
-161.568333	55.609167	8.080000	1.080000
-155.902500	57.596167	6.730000	1.200000
-155.865333	57.584500	0.540000	1.770000
-156.283833	57.629333	15.900000	0.840000
-156.370833	57.583667	7.510000	0.850000
-156.109167	57.629833	1.320000	0.650000
-156.302500	57.576833	13.470000	0.420000
-156.349833	57.596333	7.910000	0.380000
-156.391333	57.582000	7.450000	0.560000
-156.373167	57.587000	9.050000	2.420000
-156.366667	57.588667	9.040000	2.680000
-156.154667	57.657500	3.560000	1.250000
