-163.000000 53.000000 0.002675	-165.450000 52.400000 9.628429 
-163.000000 53.000000 0.002694	-165.400000 52.400000 9.510244 
-163.000000 53.000000 0.002694	-165.350000 52.400000 9.394667 
-163.000000 53.000000 0.002694	-165.300000 52.400000 9.281401 
-163.000000 53.000000 0.002694	-165.250000 52.400000 9.170172 
-163.000000 53.000000 0.002694	-165.200000 52.400000 9.060728 
-163.000000 53.000000 0.002694	-166.850000 52.450000 18.330809 
-163.000000 53.000000 0.002694	-166.800000 52.450000 17.888203 
-163.000000 53.000000 0.002694	-166.750000 52.450000 17.290760 
-163.000000 53.000000 0.002694	-166.700000 52.450000 16.656078 
-163.000000 53.000000 0.002694	-166.650000 52.450000 16.047127 
-163.000000 53.000000 0.002694	-166.600000 52.450000 15.492572 
-163.000000 53.000000 0.002694	-166.550000 52.450000 15.000234 
-163.000000 53.000000 0.002694	-166.500000 52.450000 14.565780 
-163.000000 53.000000 0.002694	-166.450000 52.450000 14.180756 
-163.000000 53.000000 0.002694	-166.400000 52.450000 13.837311 
-163.000000 53.000000 0.002694	-166.350000 52.450000 13.528478 
-163.000000 53.000000 0.002694	-166.300000 52.450000 13.248219 
-163.000000 53.000000 0.002694	-166.250000 52.450000 12.991419 
-163.000000 53.000000 0.002694	-166.200000 52.450000 12.753842 
-163.000000 53.000000 0.002694	-166.150000 52.450000 12.532055 
-163.000000 53.000000 0.002694	-166.100000 52.450000 12.323332 
-163.000000 53.000000 0.002694	-166.050000 52.450000 12.125548 
-163.000000 53.000000 0.002694	-166.000000 52.450000 11.937078 
-163.000000 53.000000 0.002694	-165.950000 52.450000 11.756684 
-163.000000 53.000000 0.002694	-165.900000 52.450000 11.583434 
-163.000000 53.000000 0.002694	-165.850000 52.450000 11.416611 
-163.000000 53.000000 0.002694	-165.800000 52.450000 11.255650 
-163.000000 53.000000 0.002694	-165.750000 52.450000 11.100080 
-163.000000 53.000000 0.002694	-165.700000 52.450000 10.949492 
-163.000000 53.000000 0.002694	-165.650000 52.450000 10.803503 
-163.000000 53.000000 0.002694	-165.600000 52.450000 10.661741 
-163.000000 53.000000 0.002694	-165.550000 52.450000 10.523839 
-163.000000 53.000000 0.002694	-165.500000 52.450000 10.389433 
-163.000000 53.000000 0.002694	-165.450000 52.450000 10.258161 
-163.000000 53.000000 0.002694	-165.400000 52.450000 10.129672 
-163.000000 53.000000 0.002694	-165.350000 52.450000 10.003633 
-163.000000 53.000000 0.002694	-165.300000 52.450000 9.879730 
-163.000000 53.000000 0.002694	-165.250000 52.450000 9.757676 
-163.000000 53.000000 0.002694	-165.200000 52.450000 9.637218 
-163.000000 53.000000 0.002694	-165.150000 52.450000 9.518145 
-163.000000 53.000000 0.002713	-165.100000 52.450000 9.400284 
-163.000000 53.000000 0.002713	-165.050000 52.450000 9.283509 
-163.000000 53.000000 0.002713	-166.850000 52.500000 19.389151 
-163.000000 53.000000 0.002713	-166.800000 52.500000 18.915625 
-163.000000 53.000000 0.002713	-166.750000 52.500000 18.295603 
-163.000000 53.000000 0.002713	-166.700000 52.500000 17.642843 
-163.000000 53.000000 0.002713	-166.650000 52.500000 17.018066 
-163.000000 53.000000 0.002713	-166.600000 52.500000 16.448704 
-163.000000 53.000000 0.002713	-166.550000 52.500000 15.941981 
-163.000000 53.000000 0.002713	-166.500000 52.500000 15.493359 
-163.000000 53.000000 0.002713	-166.450000 52.500000 15.094341 
-163.000000 53.000000 0.002713	-166.400000 52.500000 14.737063 
-163.000000 53.000000 0.002713	-166.350000 52.500000 14.414567 
-163.000000 53.000000 0.002713	-166.300000 52.500000 14.120839 
-163.000000 53.000000 0.002713	-166.250000 52.500000 13.850800 
-163.000000 53.000000 0.002713	-166.200000 52.500000 13.600257 
-163.000000 53.000000 0.002713	-166.150000 52.500000 13.365817 
-163.000000 53.000000 0.002713	-166.100000 52.500000 13.144793 
-163.000000 53.000000 0.002713	-166.050000 52.500000 12.935088 
-163.000000 53.000000 0.002713	-166.000000 52.500000 12.735091 
-163.000000 53.000000 0.002713	-165.950000 52.500000 12.543568 
-163.000000 53.000000 0.002713	-165.900000 52.500000 12.359568 
-163.000000 53.000000 0.002713	-165.850000 52.500000 12.182343 
-163.000000 53.000000 0.002713	-165.800000 52.500000 12.011283 
-163.000000 53.000000 0.002713	-165.750000 52.500000 11.845860 
-163.000000 53.000000 0.002713	-165.700000 52.500000 11.685597 
-163.000000 53.000000 0.002713	-165.650000 52.500000 11.530039 
-163.000000 53.000000 0.002713	-165.600000 52.500000 11.378741 
-163.000000 53.000000 0.002713	-165.550000 52.500000 11.231267 
-163.000000 53.000000 0.002713	-165.500000 52.500000 11.087186 
-163.000000 53.000000 0.002713	-165.450000 52.500000 10.946081 
-163.000000 53.000000 0.002713	-165.400000 52.500000 10.807557 
-163.000000 53.000000 0.002713	-165.350000 52.500000 10.671247 
-163.000000 53.000000 0.002713	-165.300000 52.500000 10.536816 
-163.000000 53.000000 0.002713	-165.250000 52.500000 10.403969 
-163.000000 53.000000 0.002713	-165.200000 52.500000 10.272459 
-163.000000 53.000000 0.002713	-165.150000 52.500000 10.142083 
-163.000000 53.000000 0.002713	-165.100000 52.500000 10.012691 
-163.000000 53.000000 0.002713	-165.050000 52.500000 9.884182 
-163.000000 53.000000 0.002713	-165.000000 52.500000 9.756506 
-163.000000 53.000000 0.002713	-164.950000 52.500000 9.629654 
-163.000000 53.000000 0.002713	-164.900000 52.500000 9.503658 
-163.000000 53.000000 0.002713	-166.850000 52.550000 20.497486 
-163.000000 53.000000 0.002713	-166.800000 52.550000 19.993322 
-163.000000 53.000000 0.002731	-166.750000 52.550000 19.350624 
-163.000000 53.000000 0.002731	-166.700000 52.550000 18.679514 
-163.000000 53.000000 0.002731	-166.650000 52.550000 18.038586 
-163.000000 53.000000 0.002731	-166.600000 52.550000 17.454094 
-163.000000 53.000000 0.002731	-166.550000 52.550000 16.932690 
-163.000000 53.000000 0.002731	-166.500000 52.550000 16.469639 
-163.000000 53.000000 0.002731	-166.450000 52.550000 16.056400 
-163.000000 53.000000 0.002731	-166.400000 52.550000 15.685108 
-163.000000 53.000000 0.002731	-166.350000 52.550000 15.348818 
-163.000000 53.000000 0.002731	-166.300000 52.550000 15.041553 
-163.000000 53.000000 0.002731	-166.250000 52.550000 14.758281 
-163.000000 53.000000 0.002731	-166.200000 52.550000 14.494860 
-163.000000 53.000000 0.002731	-166.150000 52.550000 14.247950 
-163.000000 53.000000 0.002731	-166.100000 52.550000 14.014903 
-163.000000 53.000000 0.002731	-166.050000 52.550000 13.793654 
-163.000000 53.000000 0.002731	-166.000000 52.550000 13.582603 
-163.000000 53.000000 0.002731	-165.950000 52.550000 13.380507 
-163.000000 53.000000 0.002731	-165.900000 52.550000 13.186389 
-163.000000 53.000000 0.002731	-165.850000 52.550000 12.999455 
-163.000000 53.000000 0.002731	-165.800000 52.550000 12.819030 
-163.000000 53.000000 0.002731	-165.750000 52.550000 12.644509 
-163.000000 53.000000 0.002731	-165.700000 52.550000 12.475331 
-163.000000 53.000000 0.002731	-165.650000 52.550000 12.310948 
-163.000000 53.000000 0.002731	-165.600000 52.550000 12.150828 
-163.000000 53.000000 0.002731	-165.550000 52.550000 11.994448 
-163.000000 53.000000 0.002731	-165.500000 52.550000 11.841300 
-163.000000 53.000000 0.002731	-165.450000 52.550000 11.690905 
-163.000000 53.000000 0.002731	-165.400000 52.550000 11.542815 
-163.000000 53.000000 0.002731	-165.350000 52.550000 11.396627 
-163.000000 53.000000 0.002731	-165.300000 52.550000 11.251985 
-163.000000 53.000000 0.002731	-165.250000 52.550000 11.108589 
-163.000000 53.000000 0.002731	-165.200000 52.550000 10.966195 
-163.000000 53.000000 0.002731	-165.150000 52.550000 10.824617 
-163.000000 53.000000 0.002731	-165.100000 52.550000 10.683731 
-163.000000 53.000000 0.002731	-165.050000 52.550000 10.543464 
-163.000000 53.000000 0.002731	-165.000000 52.550000 10.403795 
-163.000000 53.000000 0.002731	-164.950000 52.550000 10.264749 
-163.000000 53.000000 0.002731	-164.900000 52.550000 10.126386 
-163.000000 53.000000 0.002731	-164.850000 52.550000 9.988791 
-163.000000 53.000000 0.002731	-164.800000 52.550000 9.852067 
-163.000000 53.000000 0.002731	-164.750000 52.550000 9.716327 
-163.000000 53.000000 0.002731	-166.850000 52.600000 21.655142 
-163.000000 53.000000 0.002731	-166.800000 52.600000 21.120512 
-163.000000 53.000000 0.002731	-166.750000 52.600000 20.454817 
-163.000000 53.000000 0.002731	-166.700000 52.600000 19.764820 
-163.000000 53.000000 0.002731	-166.650000 52.600000 19.107128 
-163.000000 53.000000 0.002731	-166.600000 52.600000 18.506901 
-163.000000 53.000000 0.002731	-166.550000 52.600000 17.970249 
-163.000000 53.000000 0.002731	-166.500000 52.600000 17.492249 
-163.000000 53.000000 0.002731	-166.450000 52.600000 17.064331 
-163.000000 53.000000 0.002749	-166.400000 52.600000 16.678625 
-163.000000 53.000000 0.002749	-166.350000 52.600000 16.328218 
-163.000000 53.000000 0.002749	-166.300000 52.600000 16.007181 
-163.000000 53.000000 0.002749	-166.250000 52.600000 15.710542 
-163.000000 53.000000 0.002749	-166.200000 52.600000 15.434221 
-163.000000 53.000000 0.002749	-166.150000 52.600000 15.174937 
-163.000000 53.000000 0.002749	-166.100000 52.600000 14.930089 
-163.000000 53.000000 0.002749	-166.050000 52.600000 14.697641 
-163.000000 53.000000 0.002749	-166.000000 52.600000 14.475999 
-163.000000 53.000000 0.002749	-165.950000 52.600000 14.263905 
-163.000000 53.000000 0.002749	-165.900000 52.600000 14.060340 
-163.000000 53.000000 0.002749	-165.850000 52.600000 13.864447 
-163.000000 53.000000 0.002749	-165.800000 52.600000 13.675467 
-163.000000 53.000000 0.002749	-165.750000 52.600000 13.492700 
-163.000000 53.000000 0.002749	-165.700000 52.600000 13.315475 
-163.000000 53.000000 0.002749	-165.650000 52.600000 13.143138 
-163.000000 53.000000 0.002749	-165.600000 52.600000 12.975047 
-163.000000 53.000000 0.002749	-165.550000 52.600000 12.810579 
-163.000000 53.000000 0.002749	-165.500000 52.600000 12.649139 
-163.000000 53.000000 0.002749	-165.450000 52.600000 12.490171 
-163.000000 53.000000 0.002749	-165.400000 52.600000 12.333171 
-163.000000 53.000000 0.002749	-165.350000 52.600000 12.177694 
-163.000000 53.000000 0.002749	-165.300000 52.600000 12.023362 
-163.000000 53.000000 0.002749	-165.250000 52.600000 11.869869 
-163.000000 53.000000 0.002749	-165.200000 52.600000 11.716976 
-163.000000 53.000000 0.002749	-165.150000 52.600000 11.564519 
-163.000000 53.000000 0.002749	-165.100000 52.600000 11.412396 
-163.000000 53.000000 0.002749	-165.050000 52.600000 11.260568 
-163.000000 53.000000 0.002749	-165.000000 52.600000 11.109049 
-163.000000 53.000000 0.002749	-164.950000 52.600000 10.957894 
-163.000000 53.000000 0.002749	-164.900000 52.600000 10.807196 
-163.000000 53.000000 0.002749	-164.850000 52.600000 10.657064 
-163.000000 53.000000 0.002749	-164.800000 52.600000 10.507625 
-163.000000 53.000000 0.002749	-164.750000 52.600000 10.359004 
